NAME,CATEGORY,SUBCATEGORY,LON,LAT,
Centre Island,SETTLEMENTS,HAMLET,-126.932045,49.8468353,
Rosswood,SETTLEMENTS,TOWN,-128.7934109,54.83646400000001,
Alexis Creek,SETTLEMENTS,VILLAGE,-123.2770457,52.0838964,
Refuge Bay,SETTLEMENTS,TOWN,-130.6,54.016667000000005,
Hixon,SETTLEMENTS,TOWN,-122.5818723,53.4172584,
Dog Creek,SETTLEMENTS,HAMLET,-122.25000000000001,51.583333,
Metlakatla,SETTLEMENTS,TOWN,-130.450287,54.336545,
Pemberton Meadows,SETTLEMENTS,HAMLET,-122.91392270000001,50.4422287,
Engen,SETTLEMENTS,HAMLET,-124.28333300000001,54.016667000000005,
Osland,SETTLEMENTS,HAMLET,-130.1628861,54.139190000000006,
Willow River,SETTLEMENTS,VILLAGE,-122.4733597,54.0746224,
Copper River,SETTLEMENTS,HAMLET,-128.495821,54.538090200000006,
Holberg,SETTLEMENTS,HAMLET,-128.0137809,50.655163,
McLeod Lake,SETTLEMENTS,VILLAGE,-123.04196160000001,54.9889973,
Walcott,SETTLEMENTS,HAMLET,-126.85000000000001,54.516667000000005,
Savona,SETTLEMENTS,VILLAGE,-120.84332400000001,50.7534762,
Port Mann,SETTLEMENTS,SUBURB,-122.82339180000001,49.2160712,
Ging̱olx,SETTLEMENTS,VILLAGE,-129.9558154,54.9944853,
Punchaw,SETTLEMENTS,TOWN,-123.20799810000001,53.4505239,
70 Mile House,SETTLEMENTS,VILLAGE,-121.39360010000001,51.31349590000001,
Tatlayoko Lake,SETTLEMENTS,HAMLET,-124.41388590000001,51.685083500000005,
Steveston,SETTLEMENTS,SUBURB,-123.1833306,49.1333276,
Qualicum Beach,SETTLEMENTS,TOWN,-124.4439409,49.3479861,
Douglas Lake,SETTLEMENTS,HAMLET,-120.1986351,50.1655564,
Cracroft,SETTLEMENTS,TOWN,-126.26666700000001,50.566667,
Klemtu,SETTLEMENTS,TOWN,-128.520813,52.588032000000005,
Blind Channel,SETTLEMENTS,HAMLET,-125.5033228,50.413202500000004,
Ahousaht,SETTLEMENTS,HAMLET,-126.0590178,49.2761493,
Terrace,SETTLEMENTS,TOWN,-128.59954820000002,54.51727150000001,
Beaverley,SETTLEMENTS,TOWN,-122.86667000000001,53.8166701,
Hecate,SETTLEMENTS,HAMLET,-126.7446426,49.8508433,
Middle River,SETTLEMENTS,VILLAGE,-125.1262748,54.869776900000005,
West Vancouver,SETTLEMENTS,CITY,-123.15947910000001,49.3311208,
Woodcock,SETTLEMENTS,TOWN,-128.20000000000002,55.066667,
Rolla,SETTLEMENTS,VILLAGE,-120.1398733,55.897978900000005,
Hedley,SETTLEMENTS,VILLAGE,-120.07625,49.358206300000006,
Winter Harbour,SETTLEMENTS,HAMLET,-128.033333,50.516667000000005,
Hazelton,SETTLEMENTS,VILLAGE,-127.67088240000001,55.2553671,
Hudson's Hope,SETTLEMENTS,TOWN,-121.91404700000001,56.0259608,
Clipper Vacations,TRANSPORT,FERRYTERMINAL,-122.35349090000001,47.613490500000005,
Prince George,TRANSPORT,STATION,-122.7440449,53.919124000000004,
Langham Court Theatre,TOURISM,THEATRE,-123.3491953,48.4202778,
Thrifty Foods Tuscany Village,SHOP,SUPERMARKET,-123.33158420000001,48.468943900000006,
Demitasse Cafe,EAT/DRINK,CAFE,-123.3173424,48.420427700000005,
Prince Rupert,TRANSPORT,FERRYTERMINAL,-130.35408610000002,54.2978115,
Port Hardy (Bear Cove),TRANSPORT,FERRYTERMINAL,-127.4568667,50.7255595,
Oak Bay Branch,PUBLICSERVICE,LIBRARY,-123.31508210000001,48.4255616,
Mosquito Lake,SETTLEMENTS,HAMLET,-136.0911111,59.529166700000005,
Covenant Life,SETTLEMENTS,HAMLET,-136.025,59.417222200000005,
Eastport,SETTLEMENTS,HAMLET,-116.18135670000001,48.99982,
Roosville,SETTLEMENTS,HAMLET,-115.05655770000001,48.999132900000006,
Chopaka,SETTLEMENTS,HAMLET,-119.72480200000001,48.999323100000005,
Frontier,SETTLEMENTS,HAMLET,-117.83109750000001,48.999634400000005,
Laurier,SETTLEMENTS,HAMLET,-118.2241779,48.9987931,
Porthill,SETTLEMENTS,HAMLET,-116.49798860000001,48.9982855,
The Whistler Grocery Store,SHOP,SUPERMARKET,-122.9564323,50.1149259,
Chemainus,SETTLEMENTS,SUBURB,-123.71841400000001,48.922499,
Chemainus,TRANSPORT,STATION,-123.71829690000001,48.9214153,
Chemainus Visitor Center,TOURISM,INFORMATION,-123.7169832,48.9234548,
Chemainus Valley Museum,TOURISM,MUSEUM,-123.7171577,48.9234778,
Quilchena,PUBLICSERVICE,POSTOFFICE,-120.5112457,50.1604268,
Gorge Harbour,SETTLEMENTS,HAMLET,-125.0155694,50.100061100000005,
Mount Welker,TOURISM,PEAK,-130.003485,56.008075000000005,
Mount Middleton,TOURISM,PEAK,-130.615449,56.265036900000005,
Mount Stoeckl,TOURISM,PEAK,-130.78198,56.3668442,
Mount Lewis Cass,TOURISM,PEAK,-131.08734800000002,56.406004700000004,
Mount Pounder,TOURISM,PEAK,-131.17346600000002,56.4495239,
Mount Whipple,TOURISM,PEAK,-131.58106700000002,56.612231900000005,
Mount Fawcett,TOURISM,PEAK,-131.471829,56.552590200000004,
Mount Cote,TOURISM,PEAK,-131.835327,56.5992028,
Elbow Mountain,TOURISM,PEAK,-131.860669,56.7029842,
Mount Gallatin,TOURISM,PEAK,-131.90107170000002,56.753675,
Castle Mountain,TOURISM,PEAK,-132.123567,56.873648300000006,
Kates Needle,TOURISM,PEAK,-132.04519100000002,57.045059200000004,
Devils Thumb,TOURISM,PEAK,-132.3689831,57.091512800000004,
Unmarked Boundary Point 72,TOURISM,PEAK,-132.24792100000002,57.2112533,
Unmarked Boundary Point 73,TOURISM,PEAK,-132.36979100000002,57.349746700000004,
Unmarked Boundary Point 74,TOURISM,PEAK,-132.553684,57.4965136,
Unmarked Boundary Point 75,TOURISM,PEAK,-132.660864,57.61673690000001,
Unmarked Boundary Point 76,TOURISM,PEAK,-132.751058,57.6959731,
Unmarked Boundary Point 77,TOURISM,PEAK,-132.869367,57.839713100000004,
Unmarked Boundary Point 79,TOURISM,PEAK,-133.172311,58.15367560000001,
Mount Ogden,TOURISM,PEAK,-133.377303,58.430548300000005,
Unmarked Boundary Point 85,TOURISM,PEAK,-133.46150400000002,58.387723300000005,
Mount Brundage,TOURISM,PEAK,-133.34543200000002,58.2763325,
Devils Paw,TOURISM,PEAK,-133.840506,58.7294442,
Boundary Point 95;Mount Ogilvie,TOURISM,PEAK,-134.258073,58.8610358,
Mount Bressler,TOURISM,PEAK,-134.336463,58.9234136,
Mount Nesselrode,TOURISM,PEAK,-134.313489,58.9621822,
Monument 144,TOURISM,PEAK,-136.305021,59.4645178,
Unmarked Boundary Point 150,TOURISM,PEAK,-136.477156,59.46582420000001,
Mount Harris,TOURISM,PEAK,-136.48970200000002,59.2597753,
Boundary point 157,TOURISM,PEAK,-136.58444400000002,59.1658544,
Monument 154,TOURISM,PEAK,-136.469246,59.284078900000004,
Monument 155,TOURISM,PEAK,-136.495756,59.275132500000005,
Mount Turner,TOURISM,PEAK,-137.282846,58.9999978,
Unmarked Boundary Point 159,TOURISM,PEAK,-136.87673600000002,59.1361544,
Unmarked Boundary Point 158,TOURISM,PEAK,-136.828728,59.1599597,
Mount Fairweather,TOURISM,PEAK,-137.526114,58.90637220000001,
Mount Root,TOURISM,PEAK,-137.5,58.9853947,
Mount Quincy Adams,TOURISM,PEAK,-137.451725,58.90834890000001,
Mount Hay,TOURISM,PEAK,-137.607356,59.2438033,
Unmarked Boundary Point 166,TOURISM,PEAK,-137.542132,59.1064275,
Mount Herbert,TOURISM,PEAK,-138.626201,59.76858060000001,
Mount Aylesworth,TOURISM,PEAK,-138.798517,59.924648100000006,
Mount Armour,TOURISM,PEAK,-138.707377,59.906325300000006,
Mount Duff,TOURISM,PEAK,-138.67945600000002,59.845370300000006,
Unmarked Boundary Point 173,TOURISM,PEAK,-138.66864900000002,59.8096569,
Dog Mountain,TOURISM,PEAK,-122.9704293,49.373731600000006,
The Stop,TOURISM,ART,-123.14494850000001,49.2777533,
The Old Farm Market,SHOP,SUPERMARKET,-123.31240290000001,48.4379459,
Pure Vanilla Bakery and Cafe,EAT/DRINK,CAFE,-123.312987,48.4378547,
Starbucks,EAT/DRINK,CAFE,-123.3237316,48.4315737,
IDA Forbes Pharmacy,HEALTH,PHARMACY,-123.3304573,48.4291697,
Freshies,EAT/DRINK,CAFE,-115.060388,49.504164900000006,
Food Co-op,SHOP,SUPERMARKET,-115.0602695,49.5043097,
Mug Shots,EAT/DRINK,CAFE,-115.0619503,49.5042757,
Good Earth Natural Alternatives,SHOP,SUPERMARKET,-115.0629658,49.501447000000006,
The Blue Toque,EAT/DRINK,RESTAURANT,-115.059662,49.50395880000001,
The Arts Station,TOURISM,EVENTVENUE,-115.05976360000001,49.5038877,
World's Biggest Truck,TOURISM,ATTRACTION,-114.88403860000001,49.7315741,
Corner Pocket Restaurant,EAT/DRINK,RESTAURANT,-115.06326750000001,49.501469,
Brick House,EAT/DRINK,PUB,-115.062438,49.5023124,
Sparwood,SETTLEMENTS,TOWN,-114.88584700000001,49.733269500000006,
VPL Fraserview Branch,PUBLICSERVICE,LIBRARY,-123.06684480000001,49.2196414,
Fraserview Boys and Girls Club,SPORT,LEISURECENTER,-123.06647120000001,49.215294300000004,
Lake City Way,TRANSPORT,SUBWAY,-122.939001,49.254636000000005,
Sperling–Burnaby Lake,TRANSPORT,SUBWAY,-122.96394660000001,49.2591619,
Production Way–University,TRANSPORT,SUBWAY,-122.9181633,49.2533813,
Lougheed Town Centre,TRANSPORT,SUBWAY,-122.89688980000001,49.248404900000004,
Holdom,TRANSPORT,SUBWAY,-122.98209990000001,49.2647544,
Little Mountain,TOURISM,PEAK,-123.11349600000001,49.241853000000006,
Mount Douglas,TOURISM,PEAK,-123.3467744,48.493035600000006,
Mount Tolmie,TOURISM,PEAK,-123.32560400000001,48.4567902,
Shell,AUTOMOTIVE,FUEL,-122.91254740000001,49.222410800000006,
Surrey Central,TRANSPORT,SUBWAY,-122.84792900000001,49.189523200000004,
King George,TRANSPORT,SUBWAY,-122.84468000000001,49.182739600000005,
Kiwanis Park,SPORT,PLAYGROUND,-122.141282,52.131879000000005,
Lake of the Trees Bible Camp,LANDUSE,PARK,-121.1870765,51.831553500000005,
Coast Fraser Inn,ACCOMMODATION,HOTEL,-122.1354649,52.136050100000006,
Chevron,AUTOMOTIVE,FUEL,-122.129007,52.1282818,
Tolko Industries,LANDUSE,INDUSTRIAL,-122.13481250000001,52.117091300000006,
Real Canadian Wholesale Club,AUTOMOTIVE,FUEL,-122.1310399,52.1176096,
Handi-Mart,BUSINESS,ATM,-122.13623510000001,52.1394073,
7-Eleven,AUTOMOTIVE,FUEL,-122.14283870000001,52.1319986,
Shell,AUTOMOTIVE,FUEL,-122.1211195,52.12570040000001,
Husky,AUTOMOTIVE,FUEL,-122.11878460000001,52.124211300000006,
Shell,AUTOMOTIVE,FUEL,-123.0774537,49.2324294,
Williams Lake Library,PUBLICSERVICE,LIBRARY,-122.1423237,52.1305813,
Williams Lake Credit Union,BUSINESS,BANK,-122.14282150000001,52.130560200000005,
Patos Island Light,TOURISM,LIGHTHOUSE,-122.9713794,48.789033200000006,
Triple O's,EAT/DRINK,FASTFOOD,-122.95644800000001,49.091207000000004,
Tim Hortons,EAT/DRINK,CAFE,-122.95756870000001,49.0920471,
Esso,AUTOMOTIVE,FUEL,-123.06474360000001,49.0904997,
Petro-Canada,AUTOMOTIVE,FUEL,-123.07197280000001,49.0905125,
UBC Bike Kitchen,SHOP,BICYCLE,-123.25037390000001,49.267088,
Ride On Again,SHOP,BICYCLE,-123.15657340000001,49.2640444,
Sacred Heart,RELIGIOUS,CHRISTIAN,-122.1457915,52.136243900000004,
Marie Sharpe Elementary,EDUCATION,SCHOOL,-122.14495110000001,52.133798000000006,
Hamilton Hotel,ACCOMMODATION,HOTEL,-122.13799220000001,52.127435500000004,
Cataline Elementary School,EDUCATION,SCHOOL,-122.15044420000001,52.1509962,
Evangelical Free Church,EDUCATION,SCHOOL,-122.147011,52.1490213,
Save-On-Foods,SHOP,SUPERMARKET,-123.04243960000001,49.3093371,
Winsor House,EDUCATION,SCHOOL,-123.05120110000001,49.310439200000005,
North Vancouver,SETTLEMENTS,CITY,-123.07379250000001,49.3206294,
Mount Seymour,TOURISM,PEAK,-122.9449093,49.3935503,
Delta,SETTLEMENTS,CITY,-123.05793840000001,49.084625800000005,
Norgate School,EDUCATION,SCHOOL,-123.110139,49.320623000000005,
Earls,EAT/DRINK,RESTAURANT,-123.36749300000001,48.425571500000004,
Brentwood Town Centre,TRANSPORT,SUBWAY,-123.00172300000001,49.2664016,
Jaffray,SETTLEMENTS,VILLAGE,-115.3010387,49.371094500000005,
Moody Centre,TRANSPORT,STATION,-122.84779270000001,49.278159900000006,
Deep Cove,SETTLEMENTS,SUBURB,-122.95025700000001,49.326799,
Carisbrook Elementary,EDUCATION,SCHOOL,-123.063321,49.341975000000005,
Harrop,SETTLEMENTS,VILLAGE,-117.05218660000001,49.6063313,
Mount Jefferson Coolidge,TOURISM,PEAK,-130.246219,56.0964114,
Mount Talbot,TOURISM,PEAK,-131.8728761,56.805995,
Mount Willibert,TOURISM,PEAK,-130.46787,56.24305330000001,
Boundary Peak 187,TOURISM,PEAK,-141.00198,60.306369200000006,
Mount Blaine,TOURISM,PEAK,-130.54053100000002,56.2474506,
Crown Point,TOURISM,PEAK,-121.45613050000001,46.924039900000004,
Mount John Jay,TOURISM,PEAK,-130.426006,56.1415614,
Mount Upshur,TOURISM,PEAK,-130.35009,56.1285419,
Mount Bayard,TOURISM,PEAK,-130.103798,56.122798100000004,
Ymir,SETTLEMENTS,HAMLET,-117.21555950000001,49.2831087,
Fort Langley,SETTLEMENTS,SUBURB,-122.57936280000001,49.169126000000006,
Prospect Lake Market,EAT/DRINK,CAFE,-123.43115220000001,48.5243562,
Tilbury Island,SETTLEMENTS,SUBURB,-123.01751010000001,49.143963400000004,
North Delta,SETTLEMENTS,SUBURB,-122.9062818,49.1444272,
Whistler,SETTLEMENTS,TOWN,-122.9543022,50.117190300000004,
CMH Galena,ACCOMMODATION,HOTEL,-117.39314270000001,50.663190300000004,
Walnut Grove,SETTLEMENTS,SUBURB,-122.648082,49.169060900000005,
Whiskey Jack Hostel,ACCOMMODATION,HOSTEL,-116.48155720000001,51.4902773,
Three Isle Creek Camp,ACCOMMODATION,CAMPING,-115.27130000000001,50.63053,
Three Isle Lake Camp,ACCOMMODATION,CAMPING,-115.26779,50.629200000000004,
Lantzville,SETTLEMENTS,TOWN,-124.07465450000001,49.250711200000005,
Safeway,SHOP,SUPERMARKET,-121.96404820000001,49.139744300000004,
Whalley,SETTLEMENTS,SUBURB,-122.8644728,49.196963700000005,
Newton,SETTLEMENTS,SUBURB,-122.8506547,49.140911300000006,
Guildford,SETTLEMENTS,SUBURB,-122.7971749,49.193045100000006,
Fleetwood,SETTLEMENTS,SUBURB,-122.79674580000001,49.160613600000005,
South Surrey,SETTLEMENTS,SUBURB,-122.8166585,49.056780100000005,
Cloverdale,SETTLEMENTS,SUBURB,-122.7214847,49.116184800000006,
Mission,SETTLEMENTS,TOWN,-122.2835833,49.1589351,
Chilliwack Airport,TRANSPORT,AIRPORT,-121.94146010000001,49.1535458,
Petro-Canada,AUTOMOTIVE,FUEL,-121.96064580000001,49.1552841,
Burger King,EAT/DRINK,FASTFOOD,-121.96101200000001,49.141221900000005,
Vancity,BUSINESS,BANK,-121.96106300000001,49.141789,
TD Canada Trust,BUSINESS,BANK,-121.9581823,49.1111264,
Scotiabank,BUSINESS,BANK,-121.95758180000001,49.110736300000006,
Abbotsford International Airport,TRANSPORT,AIRPORT,-122.36000000000001,49.025278,
Crescent Beach,SETTLEMENTS,SUBURB,-122.88315910000001,49.0562033,
Sumas First Nations Hall,PUBLICSERVICE,PUBLICBUILDING,-122.1951722,49.05575940000001,
Saanich Centennial Library Branch,PUBLICSERVICE,LIBRARY,-123.3988109,48.453874000000006,
Tim Hortons,EAT/DRINK,CAFE,-122.8483834,49.228400400000005,
Esso,AUTOMOTIVE,FUEL,-122.9232161,49.2111765,
Tim Hortons,EAT/DRINK,CAFE,-122.9197493,49.21244900000001,
Starbucks,EAT/DRINK,CAFE,-122.91934690000001,49.212659,
Aldergrove,SETTLEMENTS,SUBURB,-122.49223810000001,49.059663500000006,
Yarrow,SETTLEMENTS,SUBURB,-122.0541962,49.081532,
Unsworth Market,SHOP,CONVENIENCE,-121.99669820000001,49.1041238,
Chevron,AUTOMOTIVE,FUEL,-122.58186490000001,49.133230700000006,
Agassiz,TRANSPORT,STATION,-121.7651878,49.239484700000006,
Hillside Coffee and Tea,EAT/DRINK,CAFE,-123.3343155,48.4449801,
Thrifty Foods Hillside,SHOP,SUPERMARKET,-123.33815940000001,48.4448869,
Slaters Meats,SHOP,BUTCHER,-123.31241150000001,48.437746600000004,
Oak Bay Wines,SHOP,DEPARTMENTSTORE,-123.31241150000001,48.437809300000005,
The Penny Farthing,EAT/DRINK,PUB,-123.3150478,48.4266476,
Penny Farthing Spirit Merchants,SHOP,ALCOHOL,-123.3163839,48.4261491,
Colwood Transit Exchange,TRANSPORT,BUSSTOP,-123.46636690000001,48.445136100000006,
Oak Bay Serious Coffee,EAT/DRINK,CAFE,-123.32003900000001,48.4266148,
Baan Thai,EAT/DRINK,RESTAURANT,-123.3214753,48.4325759,
LatteOne,EAT/DRINK,CAFE,-123.3210976,48.432627200000006,
Eugene's,EAT/DRINK,RESTAURANT,-123.3225529,48.43229770000001,
Oak Bay Branch,BUSINESS,BANK,-123.32062420000001,48.4322359,
Shepherd's Cabin,TOURISM,RUINS,-119.93257000000001,51.779081600000005,
Little Hill,TOURISM,PEAK,-119.91586330000001,51.7852948,
Chilliwack,SETTLEMENTS,CITY,-121.9514307,49.157677,
Jolly Miller Pub,EAT/DRINK,PUB,-121.9592667,49.1090066,
Amanda Weinerman Optometry Clinic,HEALTH,DOCTORS,-123.29587350000001,48.461246800000005,
For Good Measure,SHOP,DEPARTMENTSTORE,-123.29682170000001,48.461032700000004,
Pepper's Foods,SHOP,SUPERMARKET,-123.29692120000001,48.4609521,
Heart Pharmacy,HEALTH,PHARMACY,-123.29700020000001,48.460892300000005,
Starbucks,EAT/DRINK,CAFE,-123.3327754,48.4766637,
Thrifty Foods Quadra,SHOP,SUPERMARKET,-123.36304860000001,48.469263700000006,
Ali Baba's,EAT/DRINK,RESTAURANT,-123.36263880000001,48.469619800000004,
London Drugs,HEALTH,PHARMACY,-123.3625267,48.4699554,
Shelbourne Branch,BUSINESS,BANK,-123.3334925,48.461783000000004,
Promontory,SETTLEMENTS,SUBURB,-121.93541710000001,49.1037271,
Bavarian Steak and Schnitzel House,EAT/DRINK,RESTAURANT,-121.9575913,49.167681900000005,
Flemings Market,SHOP,CONVENIENCE,-121.97630570000001,49.110239,
Wells Rd. Grocery,SHOP,CONVENIENCE,-121.977382,49.135077800000005,
Haultain Fish & Chips,EAT/DRINK,RESTAURANT,-123.350271,48.436133000000005,
Haultain Grocery,SHOP,CONVENIENCE,-123.3400208,48.436051500000005,
Koffi,EAT/DRINK,CAFE,-123.3401896,48.4360543,
Pemberton Airport,TRANSPORT,AIRPORT,-122.73883930000001,50.3025122,
Three Way Peak,TOURISM,PEAK,-121.49628170000001,46.908920300000005,
The Cambie,EAT/DRINK,PUB,-123.1090499,49.283192400000004,
Moxie's Grill & Bar,EAT/DRINK,RESTAURANT,-123.3561298,48.4255604,
Dolce Vita,EAT/DRINK,CAFE,-123.35712710000001,48.4252795,
Starbucks,EAT/DRINK,CAFE,-123.35947730000001,48.425582600000006,
Cafe Teatro,EAT/DRINK,CAFE,-123.36284330000001,48.423436200000005,
Coast Capital Savings,BUSINESS,BANK,-123.36553060000001,48.4248616,
TD Canada Trust,BUSINESS,BANK,-123.3656476,48.424426200000006,
Royal Bank of Canada,BUSINESS,BANK,-123.3651131,48.4243758,
7-Eleven,SHOP,CONVENIENCE,-123.3645599,48.427064300000005,
Serious Coffee,EAT/DRINK,CAFE,-123.3660729,48.4265629,
Swans,EAT/DRINK,PUB,-123.3694791,48.4286454,
Urban Cup,EAT/DRINK,CAFE,-123.3332019,48.4601009,
Panago,EAT/DRINK,FASTFOOD,-123.3334312,48.4601151,
Doncaster Grocery,SHOP,CONVENIENCE,-123.3392489,48.4573206,
Petro-Canada,AUTOMOTIVE,FUEL,-122.0561304,49.08228080000001,
Gordon Head,SETTLEMENTS,HAMLET,-123.32159080000001,48.4821869,
Estevan Village,SETTLEMENTS,HAMLET,-123.30777810000001,48.4375317,
Cordova Bay,SETTLEMENTS,HAMLET,-123.36362000000001,48.5084025,
Ten Mile Point,SETTLEMENTS,HAMLET,-123.27659630000001,48.457443000000005,
Uplands,SETTLEMENTS,HAMLET,-123.30164760000001,48.447195400000005,
Richmond Art Gallery,TOURISM,MUSEUM,-123.1408621,49.1639837,
Brickyard Pizza,EAT/DRINK,RESTAURANT,-123.3625952,48.42619800000001,
Oak Bay Bicycles,SHOP,BICYCLE,-123.3228991,48.42659990000001,
Chilliwack Visitor Centre,TOURISM,INFORMATION,-122.00168730000001,49.143558000000006,
Petro-Canada,AUTOMOTIVE,FUEL,-123.05703930000001,49.2692701,
Galena Miracle Mine,LANDUSE,MINESHAFT,-114.72045000000001,50.129160000000006,
Red Beard Cafe,EAT/DRINK,CAFE,-120.359189,50.6913083,
Bridge Lake Store,SHOP,CONVENIENCE,-120.7256007,51.4778523,
100 Mile Timbrmart,SHOP,DEPARTMENTSTORE,-121.30781390000001,51.6509027,
Merville,SETTLEMENTS,HAMLET,-125.05786080000001,49.7840842,
Wireless Internet Communication,TOURISM,TOWER,-119.80958210000001,49.224661700000006,
Keremeos Columns,TOURISM,ATTRACTION,-119.7894339,49.2461021,
Subway,EAT/DRINK,FASTFOOD,-117.28053360000001,49.193078500000006,
Oak Bay Village,SETTLEMENTS,HAMLET,-123.31660330000001,48.426419100000004,
Starbucks,EAT/DRINK,CAFE,-123.37235690000001,48.446970900000004,
Belfry Theatre,TOURISM,THEATRE,-123.34544020000001,48.430323,
Colwood,SETTLEMENTS,TOWN,-123.4939645,48.4234135,
Goldstream Bikes,SHOP,BICYCLE,-123.49431680000001,48.447257400000005,
Fernie Alpine Resort,SPORT,SKIING,-115.08621240000001,49.463193100000005,
Colwood Community Hall,TOURISM,EVENTVENUE,-123.48964720000001,48.435090200000005,
Country Rose Pub,EAT/DRINK,PUB,-123.488094,48.435359600000005,
Yokohama Sushi,EAT/DRINK,RESTAURANT,-123.4883058,48.435081700000005,
Dairy Queen,EAT/DRINK,FASTFOOD,-123.4890689,48.435352300000005,
Chilliwack Arts Centre,TOURISM,EVENTVENUE,-121.9536348,49.1749384,
Decades Coffee Club,EAT/DRINK,CAFE,-121.95606380000001,49.1719756,
Subway,EAT/DRINK,FASTFOOD,-121.94598730000001,49.1729296,
Tim Hortons,EAT/DRINK,CAFE,-121.94480200000001,49.1739564,
Best Bite Pizza,EAT/DRINK,FASTFOOD,-121.94243300000001,49.174433400000005,
Chilliwack Main,PUBLICSERVICE,POSTOFFICE,-121.95032180000001,49.1718017,
Starbucks,EAT/DRINK,CAFE,-121.95405400000001,49.169106600000006,
Friendly Banners Restaurant,EAT/DRINK,RESTAURANT,-121.9570829,49.1682597,
Little Caesars,EAT/DRINK,FASTFOOD,-121.95877600000001,49.1677836,
KFC,EAT/DRINK,FASTFOOD,-121.96935260000001,49.142918900000005,
Mr. Mikes,EAT/DRINK,RESTAURANT,-121.97327320000001,49.142572400000006,
Hana Sushi,EAT/DRINK,RESTAURANT,-121.971889,49.1423239,
A&W,EAT/DRINK,FASTFOOD,-121.9706541,49.1422612,
Tim Hortons,EAT/DRINK,CAFE,-121.95821000000001,49.1441353,
C-Lovers,EAT/DRINK,FASTFOOD,-121.95949940000001,49.141518700000006,
Pizza Hut,EAT/DRINK,RESTAURANT,-121.95942400000001,49.141528300000004,
Thrifty Foods Liquor,SHOP,ALCOHOL,-123.3336476,48.4692451,
West Vancouver Recreation Centre,TOURISM,ATTRACTION,-123.1702013,49.3309878,
OK Tire,SHOP,DEPARTMENTSTORE,-123.170647,49.3303571,
Esso,AUTOMOTIVE,FUEL,-123.15717120000001,49.328556600000006,
Petro-Canada,AUTOMOTIVE,FUEL,-123.156394,49.327947400000006,
Royal Oak,TRANSPORT,SUBWAY,-122.98852470000001,49.2200544,
Edmonds,TRANSPORT,SUBWAY,-122.9593092,49.2121895,
22nd Street,TRANSPORT,SUBWAY,-122.94888660000001,49.2000809,
New Westminster,TRANSPORT,SUBWAY,-122.91268070000001,49.201386400000004,
Columbia,TRANSPORT,SUBWAY,-122.90628020000001,49.2047284,
Gleneagles,SETTLEMENTS,SUBURB,-123.28099160000001,49.3685896,
Shell,AUTOMOTIVE,FUEL,-123.15194500000001,49.3278833,
Sentinel Secondary School,EDUCATION,SCHOOL,-123.1497994,49.345193200000004,
Chartwell Elementary School,EDUCATION,SCHOOL,-123.15250300000001,49.345221200000005,
Hollyburn Elementary School,EDUCATION,SCHOOL,-123.1523829,49.3299977,
Subway,EAT/DRINK,FASTFOOD,-123.46743330000001,48.44592230000001,
Chevron,AUTOMOTIVE,FUEL,-123.091042,49.1922556,
Save-On-Foods,SHOP,SUPERMARKET,-123.0793639,49.089063100000004,
London Drugs,HEALTH,PHARMACY,-123.0792612,49.0914573,
Nando's,EAT/DRINK,RESTAURANT,-123.09918590000001,49.132705300000005,
Boston Pizza,EAT/DRINK,RESTAURANT,-123.09553580000001,49.1330103,
Save-On-Foods,SHOP,SUPERMARKET,-123.09614810000001,49.1320257,
McDonald's,EAT/DRINK,FASTFOOD,-123.1547249,49.234749300000004,
CIBC,BUSINESS,BANK,-123.0837214,49.090282,
Meziadin Junction,SETTLEMENTS,HAMLET,-129.30641740000002,56.1002202,
Bell II,SETTLEMENTS,HAMLET,-129.7960932,56.744697900000006,
Torbrit Mine,SETTLEMENTS,HAMLET,-130.0062385,57.704602300000005,
Tatogga,SETTLEMENTS,HAMLET,-129.9885366,57.728498200000004,
Eddontenajon,SETTLEMENTS,HAMLET,-129.95947230000002,57.8144203,
40 Mile Flats,SETTLEMENTS,HAMLET,-130.0446163,57.938379100000006,
Jade City,SETTLEMENTS,HAMLET,-129.6553479,59.24917610000001,
Northway Motor Inn,ACCOMMODATION,MOTEL,-130.0017561,58.437715600000004,
Arctic Divide Inn and Motel,ACCOMMODATION,MOTEL,-129.9871884,58.4360257,
Prince Rupert,TRANSPORT,FERRYTERMINAL,-132.01044810000002,53.24640290000001,
Moresby Island (Alliford Bay),TRANSPORT,FERRYTERMINAL,-131.9887582,53.2114933,
Log Cabin,TOURISM,ATTRACTION,-134.9630692,59.759315900000004,
Fraser,TOURISM,ATTRACTION,-135.045891,59.714732700000006,
Granisle,SETTLEMENTS,VILLAGE,-126.2056804,54.8857159,
Moguls Coffee,EAT/DRINK,CAFE,-122.9561673,50.1150962,
Rexall,HEALTH,PHARMACY,-122.9560474,50.1151101,
Rexall,HEALTH,PHARMACY,-122.95589740000001,50.119874,
Crofton,TRANSPORT,FERRYTERMINAL,-123.6376316,48.8656797,
Salt Spring Island (Vesuvius Bay),TRANSPORT,FERRYTERMINAL,-123.57337700000001,48.8812556,
